5871,183,Oleksandr-Ivashchenko,77,4
5872,183,Jiri-Jeslinek,99,4
5873,183,Dzhaba-Kankava,7,3
5874,183,Dmytro-Lyopa,10,3
5875,183,Vitaliy-Lysytskyy,22,4
5876,183,Lobjanidze-Ucha,33,3
5877,183,Darijan-Matic,28,3
5878,183,Denis-Miroshnichenko,94,2
5879,183,Maksym-Pashayev-Vagifovich,43,4
5880,183,Pashaev-Paul,20,2
5881,183,Kirill-Petrov,26,2
5882,183,Volodymyr-Pryyomov,80,4
5883,183,Reva-Vitaliy,1,1
5884,183,Sergey-Samodin,22,4
5885,183,Serdyuk-Vyacheslav,3,2
5886,183,Fedoriv-Vitali,24,2
5887,183,Valerii-Fedorchuk,25,3
5888,183,Bohdan-Shershun,23,4
5889,183,Artem-Shtanko,55,1
5890,183,Antonio-Jakolis,17,3
5891,185,Santos-Ricardo,11,3
5892,185,Baranovskiy-Michael,16,1
5893,185,Sergey-Belousov,10,3
5894,185,Denis-Boyarintsev,7,4
5895,185,Vitali-Bulyga,10,4
5896,185,Farkhad-Vasiev,6,3
5897,185,Andrew-Vasyanovich,30,2
5898,185,V-eshtica-Milan,5,2
5899,185,Kazbek-Geteriev,33,3
5900,185,Igor-Golban,22,2
5901,185,Demenko-Max,25,3
5902,185,Dzhioev-Georgiy,23,2
5903,185,Alexandr-Zotov,7,3
5904,185,Oleksandr-Zotov,0,4
5905,185,Zuev-Konstantin,18,3
5906,185,Nikolay-Ivannikov,11,4
5907,185,Sergey-Kovalchuk,39,4
5908,185,Evgeny-Osipov,19,2
5909,185,Michael-Papadopoulos,18,3
5910,185,Alexandr-Plotnikov,79,1
5911,185,Vladimir-Poluyahtov,2,2
5912,185,Revyakin-Alex,25,3
5913,185,Vladimir-Ridel,18,3
5914,185,Gudzha-Ruhaia,4,2
5915,185,Vladislav-Ryzhkov,28,3
5916,185,Nikita-Satalkin,87,4
5917,185,Igor-Smolnikov,6,2
5918,185,Cech-Marek,1,1
5919,185,Igor-Shevchenko,88,4
5920,185,Vladimir-Shishilov,55,4
5921,186,Nikolay-Prysyazhnenko,322,9
5922,186,Aleynik-Oleg,8,3
5923,186,Ilnur-Alshin,10,3
5924,186,Maksim-Artemchuk,88,4
5925,186,Maxim-Barsov,10,4
5926,186,Maksim-Borisko,67,1
5927,186,David-Volk,1,1
5928,186,Ishkhan-Geloyan,10,3
5929,186,Vitali-Denisov,29,2
5930,186,Sultan-Dzhamilov,7,3
5931,186,Jamal-Dibirgadzhiev,26,4
5932,186,Dmitry-Zakharov,21,3
5933,186,Yan-Kazaev,55,3
5934,186,Sergey-Karpovich,24,2
5935,186,Mladen-Kashchelan,18,3
5936,186,Danil-Klenkin,4,3
5937,186,Maxim-Kuzmin,96,3
5938,186,Vladislav-Lazarev,89,3
5939,186,Evgeni-Latyshonok,1,1
5940,186,Artem-Makarchuk,17,3
5941,186,Ivan-Maklakov,27,2
5942,186,Artem-Maksimenko,55,4
5943,186,Miroslav-Markovic,13,4
5944,186,Artyom-Meshchaninov,26,2
5945,186,Roman-Murtazaev,45,4
5946,186,Tamerlan-Musaev,60,4
5947,186,Alexandr-Osipov,0,3
5948,186,Ivan-Ostojic,21,2
5949,186,Yuri-Petrovskiy,88,3
5950,186,Artem-Popov,25,2
5951,186,Dmitri-Sergeev,45,2
5952,186,Maxim-Tishkin,44,2
5953,186,Maksim-Hramcov,94,2
5954,186,Daniil-Shamkin,92,4
5955,186,Vitali-Shakhov,31,2
5956,190,Keiren-Westwood1,322,9
5957,190,Murphy-Mahoney,322,9
5958,190,Albert-Adomah,37,3
5959,190,Luke-Amos,40,3
5960,190,Jordan-Archer,13,1
5961,190,Yoann-Barbet,29,2
5962,190,Faysal-Bettache,26,3
5963,190,Ball-Dominic,12,3
5964,190,Andre-Gray,18,4
5965,190,Lyndon-Dykes,9,4
5966,190,Jimmy-Dunne,34,2
5967,190,Jordy-de-Wijs,30,2
5968,190,Rob-Dickie,4,2
5969,190,Andre-Dozzell,23,3
5970,190,Seny-Dieng,13,1
5971,190,Stephen-Duke-Mckenna,19,3
5972,190,Stefan-Johansen,25,3
5973,190,Osman-Kakay,24,2
5974,190,Charlie-Kelman,18,4
5975,190,Sam-McCallum,21,3
5976,190,David-Marshall,23,1
5977,190,Moses-Odubajo,2,3
5978,190,Charlie-Austin,10,4
5979,190,Dion-Sanderson,21,2
5980,190,George-Thomas,19,3
5981,190,Christopher-Willock,11,3
5982,190,Lee-Wallace,3,3
5983,190,Joe-Walsh-II,32,1
5984,190,Sam-Field,28,3
5985,190,Jeff-Hendrick,13,3
5986,190,Ilias-Chair,33,3
5987,192,Kashaev-N,322,9
5988,192,Kirill-Aloyan,15,2
5989,192,Danila-Butrimov,0,3
5990,192,Maxim-Vasiliev-II,23,2
5991,192,Vladislav-Drogunov,9,2
5992,192,Andrey-Efimchuk,0,3
5993,192,Oleh-Yefimchuk,36,2
5994,192,Andrey-Zenin,14,3
5995,192,Nikita-Kashaev,7,3
5996,192,Danil-Luppa,3,2
5997,192,Nikolay-Maraev,0,3
5998,192,Dmitry-Molchanov,86,3
5999,192,Anton-Novik,9,3
6000,192,Alexander-Novikov-II,15,3
6001,192,Maksim-Novikov,9,3
6002,192,Dmitri-Pikatov,0,3
6003,192,Ury-Pugachev,0,4
6004,192,Ivan-Salnikov,13,1
6005,192,Valeriy-Sorokin-II,14,2
6006,192,Ilya-Sukhoruchenko,35,1
6007,192,Artemiy-Ukomskiy,0,4
6008,192,Alexandr-Fomichev,9,3
6009,192,Daniil-Fomichev,0,2
6010,192,Danila-Chuvasov,0,1
6011,192,Yan-Shanin,12,3
6012,193,Ivan-Bakhar,7,4
6013,193,Vladislav-Lozhkin,29,4
6014,194,Daniel-Amartey,18,2
6015,194,Harvey-Barnes,15,3
6016,194,Filip-Benkovic,16,2
6017,194,Ryan-Bertrand,21,2
6018,194,Lewis-Brunt,62,3
6019,194,Jamie-Vardy,9,4
6020,194,Yannik-Vestergor,3,2
6021,194,Patson-Daka,20,4
6022,194,James-Justin,2,2
6023,194,Kiernan-Dewsbury-Hall,32,3
6024,194,Vontae-Daley-Campbell,46,3
6025,194,Kelechi-Iheanacho,14,4
6026,194,Timoty-Castagne,21,2
6027,194,Ademola-Lookman,31,3
6028,194,Kasey-McAteer,0,3
6029,194,Wanya-Marcal-Madivadua,54,3
6030,194,Nampalys-Mendy,24,3
6031,194,James-Maddison,10,3
6032,194,Wilfred-Ndidi,25,3
6033,194,Ben-Nelson,59,2
6034,194,Mark-Albrighton,11,3
6035,194,Ayoze-Perez,17,3
6036,194,Dennis-Praet,26,3
6037,194,Ricardo-III,21,2
6038,194,Caglar-Soyuncu,4,2
6039,194,Jakub-Stolarczyk,51,1
6040,194,Boubakary-Soumare,28,3
6041,194,Youri-Tielemans,8,3
6042,194,Luke-Thomas,33,2
6043,194,Danny-Ward-II,12,1
6044,194,Wesley-Fofana,32,2
6045,194,Hamza-Choudhury,20,2
6046,194,Schmeichel-Kasper,1,1
6047,194,Evans-Jonathan,6,2
6048,194,Oliver-Ewing,53,3
6049,194,Eldin-Jakupovic,35,1
6050,195,Roy-Gordana,0,3
6051,195,Ygal-Antebi,20,2
6052,195,Edel-Apoula,30,1
6053,195,Walid-Badier,10,2
6054,195,Tomer-Ben-Yousef,0,9
6055,195,Tal-Ben-Haim-II,11,4
6056,195,Bruno-Llido,21,3
6057,195,Gil-Vermouth,28,3
6058,195,Omer-Damari,16,4
6059,195,Eliran-Danin,7,2
6060,195,Eric-Djemba-Djemba,19,3
6061,195,Kfir-Eizenstein,0,3
6062,195,Boris-Klaiman,55,1
6063,195,Bruno-Coutinho,32,3
6064,195,Elroy-Cohen,11,3
6065,195,Nir-Lax,3,2
6066,195,Hanan-Maman,5,3
6067,195,Victor-Mare,9,4
6068,195,Nikola-Petkovic,55,2
6069,195,Pantsil-John,44,2
6070,195,Toto-Tamuz-Temile,18,4
6071,195,Salim-Toama,15,3
6072,195,Zeev-Haimovich,17,2
6073,195,Iyad-Khutaba,29,2
6074,195,Eden-Shrem,8,4
6075,195,Mor-Shushan,4,2
6076,196,Illia-Krupskyi,322,9
6077,196,Prus-Stanislav,322,9
6078,196,Valeriy-Bondarenko,55,2
6079,196,Vladyslav-Vakula,99,3
6080,196,Pavel-Isenko,51,1
6081,196,Kane-Ibrahim,50,3
6082,196,Amilcar-Codjovi,47,3
6083,196,Daniil-Kravchuk,14,4
6084,196,Bogdan-Kushnirenko,77,3
6085,196,Ivan-Nesterenko,30,3
6086,196,Luizao,7,3
6087,196,Evgeniy-Pavlyuk,18,2
6088,196,Igor-Perduta,4,2
6089,196,Ivan-Pesic,9,3
6090,196,David-Puclin,28,3
6091,196,Rangel,8,4
6092,196,Riznyk-Dmytro,31,1
6093,196,Sklyar-Alexander,6,3
6094,196,Ruslan-Stepanyuk,11,4
6095,196,Joonas-Tamm,16,2
6096,196,Olivier-Thill,8,3
6097,196,Alexandr-Tkachenko,21,1
6098,196,Daniil-Khrypchuk,44,3
6099,196,Artem-Chelyadin,38,3
6100,196,Volodymyr-Chesnakov,17,2
6101,196,Aderinsola-Eseola,45,4
6102,196,Sergey-Yavorski,13,2
6103,196,Najeeb-Yakubu,5,2
6104,199,Godsway-Donyoh,25,4
6105,199,Din-David,21,4
6106,200,Aidan-Keena,322,9
6107,200,Aleksandar-Petkov,322,9
6108,200,Andy-Irving,322,9
6109,200,Anthony-McDonald,322,9
6110,200,Cameron-Logan,322,9
6111,200,Christopher-Hamilton,322,9
6112,200,Daniel-Baur,0,2
6113,200,Dean-Ritchie,322,9
6114,200,Euan-Henderson,322,9
6115,200,Harry-Cochrane,322,9
6116,200,Leeroy-Makavora,322,9
6117,200,Joaquim-Adao,92,3
6118,200,Danny-Amankwaa,32,4
6119,200,Christophe-Berra,6,2
6120,200,Jamie-Brandon,30,3
6121,200,Prince-Buaben,8,3
6122,200,Rafal-Grzelak-I,27,3
6123,200,Marcus-Godinho,23,3
6124,200,Esmael-Goncalves,77,4
6125,200,Dario-Zanatta,26,3
6126,200,Rory-Currie,61,4
6127,200,Don-Cowie,19,3
6128,200,Ross-Callachan,34,3
6129,200,Kyle-Lafferty,38,4
6130,200,Jon-McLaughlin,33,1
6131,200,Malaury-Martin,8,3
6132,200,David-Milinkovic,7,3
6133,200,Demetri-Mitchell,35,3
6134,200,Lewis-Moore-III,33,3
6135,200,Steven-Naismith,14,3
6136,200,Krystian-Nowak,0,2
6137,200,Viktor-Noring,16,1
6138,200,Connor-Randall,56,2
6139,200,John-Souttar,4,2
6140,200,Connor-Smith,28,4
6141,200,Michael-Smith,18,3
6142,200,Ashley-Smith-Brown,0,2
6143,200,Cole-Stockton,0,4
6144,200,Arnaud-Sutchuin-Djum,18,3
6145,200,Conor-Sammon,32,4
6146,200,Jamie-Walker,7,3
6147,200,Sean-Ward,15,3
6148,200,Hughes-Aaron,0,2
6149,200,Jack-Hamilton,13,4
6150,201,Tony-Springett,322,9
6151,201,Maximillian-Aarons,2,2
6152,201,Adam-Uche-Idah,35,4
6153,201,Sam-Byram,22,2
6154,201,Angus-Gunn,28,1
6155,201,Liam-Gibbs,42,3
6156,201,Ben-Gibson,14,2
6157,201,Billy-Gilmour,47,3
6158,201,Kieran-Dowell,28,3
6159,201,Thomas-Dickson-Peters,0,4
6160,201,Ozan-Kabak,43,2
6161,201,Abu-Kamara,0,4
6162,201,Todd-Cantwell,36,3
6163,201,Tim-Krul,13,1
6164,201,Pier-Lees-Melou,8,3
6165,201,Michael-McGovern,33,1
6166,201,Jon-McCracken,58,1
6167,201,Kenny-McLean,7,3
6168,201,Bali-Mumba,26,3
6169,201,Mathias-Normann,17,3
6170,201,Andrew-Abiola-Omobamidele,5,2
6171,201,Przemys%C5%82aw-P%C5%82acheta,2,4
6172,201,Teemu-Pukki,9,4
6173,201,Milot-Rashica,11,4
6174,201,Jonathan-Rowe,46,4
6175,201,Lukas-Rupp,7,3
6176,201,Josh-Sargent,24,4
6177,201,Jacob-Sorensen,19,3
6178,201,Jonathan-Tomkinson,40,2
6179,201,Brandon-Williams,33,2
6180,201,Jordan-Hugill,25,4
6181,201,Grant-Hanley,5,2
6182,201,Christoph-Zimmermann,6,2
6183,201,Christos-Tzolis,18,4
6184,201,Onel-Hernandez,25,3
6185,201,Dimitrios-Giannoulis,18,2
6186,203,Marat-Apshatsev,18,3
6187,203,Murad-Ashuev,0,4
6188,203,Alikhan-Baksanokov,0,3
6189,203,Kantemir-Batsev,68,4
6190,203,Albert-Bogatyryov,66,3
6191,203,Magomed-Guguev,10,4
6192,203,Islam-Dokhov,10,3
6193,203,Zalim-Makoev,8,2
6194,203,Artur-Olmezov,0,2
6195,203,Ruslan-Pashtov,7,3
6196,203,Alan-Khachirov,61,3
6197,203,Anzor-Khutov,15,4
6198,203,Magomet-Schavaev,19,3
6199,203,Zaur-Shumakhov,73,2
6200,204,Razborov-A,322,9
6201,204,Shepilov-D,322,9
6202,204,Roman-Akbashev,77,3
6203,204,Hyzyr-Appaev,14,4
6204,204,Sergey-Bryzgalov,4,2
6205,204,Aleksey-Gorodovoy,93,1
6206,204,Ilya-Gruznov,36,4
6207,204,Aslan-Dashaev,44,2
6208,204,Oleg-Dmitriev,34,3
6209,204,Vladimir-Dyadun,88,3
6210,204,Danila-Ermakov,79,1
6211,204,Sergey-Yeshchenko,71,1
6212,204,Kortnev-Dmitri,30,1
6213,204,Artem-Kulishev,32,3
6214,204,Ruslan-Magal,28,3
6215,204,Maksim-Maksimov,19,4
6216,204,Vladislav-Masternoy,88,3
6217,204,Andrey-Mendel,18,3
6218,204,Andrey-Nikitin,0,2
6219,204,Nemanja-Pejcinovic,5,2
6220,204,Andrey-Razborov,7,4
6221,204,Aleksander-Sautin,1,1
6222,204,Ilya-Svinov,88,1
6223,204,Maxim-Sedov,56,3
6224,204,Mihail-Smirnov,25,2
6225,204,Kirill-Suslov,15,2
6226,204,Denis-Fayzullin,50,3
6227,204,Valeriy-Tsarukyan,80,3
6228,204,Vasily-Cherov,32,3
6229,204,Alikhan-Shavaev,19,3
6230,204,Denis-Shepilov,6,3
6231,205,Artem-Sarychev,322,9
6232,205,Maksim-Aysin,322,9
6233,205,Vladislav-Adayev,9,3
6234,205,Konstantin-Bazelyuk,11,4
6235,205,Nikolaj-Boyarkin,95,3
6236,205,Danila-Buranov,88,3
6237,205,Filipp-Dvoretskov,17,3
6238,205,Alexandr-Dzhumayev,88,4
6239,205,Alexander-Yermakov,18,4
6240,205,Danila-Kalikhanov,30,2
6241,205,Klimov-Igor,24,2
6242,205,Rustem-Muhametshin,9,3
6243,205,Ruslan-Navletov,2,2
6244,205,Anton-Orlov,10,3
6245,205,German-Povetkin,4,2
6246,205,Denis-Poyarkov,25,3
6247,205,Viktor-Sergeev,14,4
6248,205,Smirnov-Oleg,90,1
6249,205,Denis-Sobolev,13,3
6250,205,Evgeniy-Strelnov,3,2
6251,205,Sergei-Sukharev,8,2
6252,205,Alexander-Tenyaev,45,2
6253,205,Evgeni-Uvin,35,1
6254,205,Mihail-Fedak,32,3
6255,205,Andrei-Khripkov,90,2
6256,205,Vladislav-Chekashkin,31,1
6257,205,Denis-Shebanov,1,1
6258,205,Andrey-Shustov,4,2
6259,205,Radik-Yusupov,19,2
6260,205,Evgeni-Yatchenko,14,2
6261,206,Guram-Adgoev,17,4
6262,206,Lameck-Banda,19,3
6263,206,Maxim-Belyaev,13,2
6264,206,Taras-Burlak,90,2
6265,206,Axel-Bjornstrom,16,3
6266,206,Ayaz-Guliev,9,3
6267,206,Zuriko-Davitashvili,22,3
6268,206,Djordje-Despotovic,28,4
6269,206,Alexandr-Dovbnya-II,90,2
6270,206,Maxim-Kainov,78,3
6271,206,Ruslan-Kambolov,2,3
6272,206,Kings-Kangwa,44,3
6273,206,Evans-Kangwa,10,3
6274,206,Georgi-Kostadinov,70,2
6275,206,Kochenkov-Anton,77,1
6276,206,Ilya-Kuleshin,38,2
6277,206,Mihail-Levashov,36,1
6278,206,Yevgeny-Lutsenko,48,4
6279,206,Evgeniy-Markov,7,4
6280,206,Ivan-Novoseltsev,99,2
6281,206,Vladislav-Panteleev,28,3
6282,206,Kirill-Panchenko,10,3
6283,206,Uros-Radakovic,4,2
6284,206,Igor-Smolnikov,6,2
6285,206,Artem-Sokol,33,2
6286,206,Daniil-Stepanov,25,2
6287,206,Artyom-Sukhanov-Rom,76,2
6288,206,Sergey-Tkachyov,11,3
6289,206,Alexandru-Tudorie,30,4
6290,206,Ansor-Khabibov,73,3
6291,206,Daniil-Tlusevich,26,3
6292,206,Goran-Causic,20,3
6293,206,Egor-Shamov,50,1
6294,208,Antoine-Kombouare,322,9
6295,208,Dennis-Appiah,12,2
6296,208,Mohamed-Achi,0,3
6297,208,Ludovic-Blas,7,4
6298,208,Osman-Bukari,20,3
6299,208,Roli-Pereira-De-Sa,36,3
6300,208,Remy-Descamps,16,1
6301,208,Lohann-Doucet,0,3
6302,208,Willem-Geubbels,13,3
6303,208,Andrei-Girotto,28,2
6304,208,Jean-Charles-Castelletto,21,2
6305,208,Marcus-Coco,24,3
6306,208,Randal-Kolo-Muani,15,4
6307,208,Sebastian-Korchia,2,3
6308,208,Kalifa-Coulibaly,7,4
6309,208,Alban-Lafont,1,1
6310,208,Anthony-Limbombe,15,3
6311,208,Yannis-M-Bemba,0,3
6312,208,Gor-Manvelyan,0,3
6313,208,Quentin-Merlin,29,3
6314,208,Samuel-Moutoussamy,18,3
6315,208,Jean-Kevin-Augustin,29,4
6316,208,Nicolas-Pallois,5,2
6317,208,Denis-Petric,1,1
6318,208,Moses-Simon,7,4
6319,208,Abdoulaye-Sylla,33,2
6320,208,Wylan-Cyprien,25,3
6321,208,Charles-Traore,14,3
6322,208,Fabio-da-Silva,2,3
6323,208,Pedro-Chirivella,5,3
6324,208,Renaud-Emond,9,4
6325,209,Bogdan-Gladun,0,9
6326,209,Dmytro-Lozin,0,9
6327,209,Oleg-Trakalo,322,9
6328,209,Roman-Babyak,322,9
6329,209,Bogdanov-Andrey,17,3
6330,209,Oleg-Gerasimuk,7,3
6331,209,Miha-Goropevshek,24,2
6332,209,Gumenyuk-Oleg,30,2
6333,209,Yaroslav-Deda,59,4
6334,209,Didenko-Anatoliy,9,4
6335,209,Victor-Dmitrienko,27,2
6336,209,Vladyslav-Dmytrenko,78,3
6337,209,Artem-Dudik,97,4
6338,209,Roman-Zhmurko,84,1
6339,209,Dmitry-Zaderetskiy,20,3
6340,209,Roman-Ilnytskyy,60,3
6341,209,Artem-Kychak,1,1
6342,209,Dmitry-Kozban,11,4
6343,209,Evgeny-Kotyun,86,3
6344,209,Sergey-Loginov,18,2
6345,209,Andrey-Lyashenko,76,3
6346,209,Ruslan-Marushka,80,2
6347,209,Andrey-Marchuk,73,1
6348,209,Sergey-Melinishin,67,2
6349,209,Redvan-Memeshev,24,3
6350,209,Vitaliy-Nedelko,42,1
6351,209,Andrey-Nikityuk,68,3
6352,209,Roman-Nikityuk,26,2
6353,209,Denis-Omelchuk,92,2
6354,209,Sergiy-Petrov,7,4
6355,209,Ury-Romanyuk,97,3
6356,209,Maksim-Sorochenko,85,2
6357,209,Yurii-Teterenko,16,3
6358,209,Sergey-Trikosh,54,3
6359,209,Victor-Khomchenko,94,4
6360,209,Aleksandr-Chepelyuk,48,3
6361,209,Artem-Shabanov,13,2
6362,209,Roman-Shandruk,50,3
6363,209,Vladyslav-Shapoval,22,2
6364,210,Laurenz-Orgler,322,9
6365,210,Leopold-Querfeld,322,9
6366,210,Martin-Moormann,322,9
6367,210,Moritz-Oswald,322,9
6368,210,Emanuel-Aiwu,27,2
6369,210,Kelvin-Arase,36,3
6370,210,Jonas-Auer,23,2
6371,210,Thierno-Ballo,11,3
6372,210,Denis-Bosnjak,46,2
6373,210,Dalibor-Velimirovic,47,3
6374,210,Kevin-Wimmer,6,2
6375,210,Paul-Gartler,37,1
6376,210,Leo-Greiml,30,2
6377,210,Srdjan-Grahovac,15,3
6378,210,Marco-Gruell,17,4
6379,210,Marko-Dijakovic,50,2
6380,210,Lukas-Sulzbacher,37,3
6381,210,Ercan-Kara,29,4
6382,210,Koya-Kitagawa,32,4
6383,210,Christoph-Knasmullner,28,3
6384,210,Robert-Ljubicic,5,3
6385,210,Dejan-Petrovic,8,3
6386,210,Filip-Stojkovic,30,2
6387,210,Maximilian-Ullmann,13,2
6388,210,Bernhard-Unger,21,1
6389,210,Taxiarchis-Fountas,20,4
6390,210,Niklas-Hedl,45,1
6391,210,Maximilian-Hofmann,20,2
6392,210,Thorsten-Schick,19,2
6393,210,Richard-Strebinger,1,1
6394,210,Oliver-Strunz,18,4
6395,211,Maksym-Smiyan,322,9
6396,211,Daniil-Alefirenko,91,4
6397,211,Akhmed-Alibekov,40,3
6398,211,Serhiy-Buletsa,10,3
6399,211,Vitaliy-Vernydub,15,2
6400,211,Hladkyy-Alexander,11,4
6401,211,Gromov-Artem,28,3
6402,211,Anton-Zhilkin,36,1
6403,211,Shahab-Zahedi,9,3
6404,211,Maxym-Imerekov,32,2
6405,211,Vladislav-Kabaev,22,4
6406,211,Maksym-Kazakov,48,2
6407,211,Vladyslav-Kochergin,7,4
6408,211,Leovigildo,6,2
6409,211,Maksym-Lunyov,8,4
6410,211,Dmytro-Matsapura,53,1
6411,211,Denis-Nagnoyniy,34,2
6412,211,Egor-Nazarina,29,3
6413,211,Raymond-Owusu,47,4
6414,211,Agron-Rufati,5,2
6415,211,Allahyar-Sayyad,90,3
6416,211,Aleksandr-Saputin,1,1
6417,211,Igor-Snurnitsoin,74,2
6418,211,Favorov-Denis,45,2
6419,211,Cristian,68,3
6420,211,Guillermo-Fernandez,19,4
6421,211,Dmitry-Homchevskij,10,3
6422,211,Lovro-Cvek,4,3
6423,211,Nikita-Shevchenko,30,1
6424,212,Timur-Ayupov,5,2
6425,212,David-Bidlovskiy,76,3
6426,212,Evgeny-Bolotov,57,3
6427,212,Sergey-Braev,20,3
6428,212,Dmitri-Vasiljev-III,87,2
6429,212,Dmitrij-Vorobjov,7,3
6430,212,Ilya-Vorobyov,84,3
6431,212,Renato-Gojkovic,15,2
6432,212,Eugeny-Goshev,97,1
6433,212,Abdoulaye-Diallo-II,11,4
6434,212,Platon-Zaharchuk,73,1
6435,212,Kirill-Kaplenko,55,3
6436,212,Alexei-Kenyakin,90,1
6437,212,Yury-Kovalev,15,3
6438,212,Savely-Kozlov,66,2
6439,212,Arshan-Koryan,23,3
6440,212,Andrew-Malikh,12,2
6441,212,Alexey-Mironov,83,3
6442,212,Timur-Nikolaev,47,3
6443,212,Vladimir-Obuhov,13,4
6444,212,Adessoye-Oyevole,58,2
6445,212,Kirill-Pechenin,5,3
6446,212,Vladislav-Poletaev,60,1
6447,212,Vladimir-Poluyahtov,2,2
6448,212,Nikolay-Prudnikov,17,4
6449,212,Mikhail-Sivakov,3,2
6450,212,Mateo-Stamatov,11,3
6451,212,Nikolay-Sysuev,99,1
6452,212,Vladimir-Sychevoi,77,3
6453,212,Nikolay-Titkov,38,3
6454,212,Joel-Fameyeh,20,4
6455,212,Danil-Khoroshkov,51,2
6456,212,Artyom-Shabolin,22,3
6457,212,Alexandr-Ektov,20,4
6458,212,Semen-Yurin,0,4
6459,213,Tommaso-Bertini,47,1
6460,213,Jeremie-Boga,7,4
6461,213,Robin-Gosens,3,3
6462,213,Jacopo-Da-Riva,20,3
6463,213,Matevz-Dajcar,0,1
6464,213,Tommaso-De-Nipoti,50,3
6465,213,Marten-De-Roon,15,3
6466,213,Enrico-Del-Prato,24,2
6467,213,Merih-Demiral,28,2
6468,213,Gian-Piero-Gasperini,322,9
6469,213,Berat-Djimsiti,19,2
6470,213,Samuel-Giovane,20,3
6471,213,Davide-Zappacosta,21,3
6472,213,Federico-Zuccon,45,3
6473,213,Josip-Ilicic,72,3
6474,213,Teun-Koopmeiners,8,3
6475,213,Sam-Lammers,14,4
6476,213,Sandro-Lauper,48,3
6477,213,Matteo-Lovato,6,2
6478,213,Ruslan-Malinovskiy,18,4
6479,213,Joakim-Maehle,31,2
6480,213,Alexey-Miranchuk,59,3
6481,213,Valentin-Mihaila,20,3
6482,213,Luis-Fernando-Muriel,9,4
6483,213,Juan-Musso,1,1
6484,213,Andrea-Oliveri,44,3
6485,213,Jose-Luis-Palomino,6,2
6486,213,Simone-Panada,4,3
6487,213,Mario-Pasalic,88,3
6488,213,Matteo-Pessina,22,3
6489,213,Giuseppe-Pezzella,13,3
6490,213,Roberto-Piccoli,17,4
6491,213,Francesco-Rossi,31,1
6492,213,Duvan-Zapata,91,4
6493,213,Moustapha-Cisse,0,4
6494,213,Giorgio-Scalvini,42,2
6495,213,Marco-Sportiello,57,1
6496,213,Rafael-Toloi,2,2
6497,213,Remo-Freuler,11,3
6498,213,Hans-Hateboer,33,3
6499,213,Giorgio-Cittadini,46,2
6500,213,Bosko-Sutalo,4,2
6501,214,Lindrit-Kamberi,322,9
6502,214,Fidan-Aliti,3,2
6503,214,Novem-Baumann,16,1
6504,214,Yanick-Brecher,25,1
6505,214,Willie-Britto,77,2
6506,214,Silvan-Wallner,42,2
6507,214,Adrian-Winter,7,3
6508,214,Blerim-Djemaili,31,3
6509,214,Toni-Domgjoni,14,3
6510,214,Ousmane-Doumbia,20,3
6511,214,Stephan-Seiler,33,3
6512,214,Lasse-Sobiech,3,2
6513,214,Sohm-Simon,35,3
6514,214,Benjamin-Kololli,70,4
6515,214,Zivko-Kostadinovic,1,1
6516,214,Blaz-Kramer,11,4
6517,214,Hekuran-Kryeziu,71,3
6518,214,Mirlind-Kryeziu,31,2
6519,214,Henri-Koide,43,4
6520,214,Antonio-Marchesano,10,3
6521,214,Nathan,3,2
6522,214,Wilfried-Gnonto,22,4
6523,214,Omeragic-Becir,22,2
6524,214,Nils-Reichmuth,32,3
6525,214,Fabian-Rohner,23,3
6526,214,Assan-Ceesay,99,4
6527,214,Aiyegun-Tosin,15,4
6528,214,Filip-Frei,36,2
6529,214,Salim-Khelifi,9,3
6530,214,Marco-Shenbahler,27,3
6531,214,Tobias-Schaettin,19,2
6532,215,Kostas-Barbaruses,7,3
6533,215,Michael-Boxall,15,2
6534,215,Samuel-Brotherton,2,3
6535,215,Deklan-Wynne,27,2
6536,215,Chris-Wood,9,4
6537,215,Thommy-Doyle,69,3
6538,215,Andrew-Durante,4,2
6539,215,Dane-Ingham,23,2
6540,215,Kip-Colvey,18,3
6541,215,Clayton-Rhys-Lewis,15,3
6542,215,Michael-McGlinchey,8,3
6543,215,Stefan-Marinovic,1,1
6544,215,Glen-Moss,1,1
6545,215,Monty-Mark-Patterson,13,3
6546,215,Storm-Roux,2,2
6547,215,Marco-Rojas,23,3
6548,215,Alex-Rufer,14,3
6549,215,Shane-Smeltz,10,4
6550,215,Tommy-Smith,2,2
6551,215,Ryan-Thomas,30,3
6552,215,Bill-Tuiloma,25,2
6553,215,Tamati-Williams,23,1
6554,215,Themistoklis-Tzimopoulos,4,2
6555,216,Giuseppe-Scalera,0,9
6556,216,Kingsley-Boateng,0,4
6557,216,Francesco-Valiani,29,3
6558,216,Guzeppe-Gemiti,23,2
6559,216,Savvas-Gentsoglou,33,3
6560,216,Stefano-Gori,66,1
6561,216,Enrico-Guarna,1,1
6562,216,Giuseppe-De-Luca,10,4
6563,216,Yakopo-Dezi,33,3
6564,216,Cristiano-Del-Grosso,3,2
6565,216,Marino-Defendi,25,3
6566,216,Giovanni-Di-Noia,40,3
6567,216,Valerio-Di-Cesare,13,2
6568,216,Massimo-Donati,5,2
6569,216,Isaac-Donkor,54,2
6570,216,Curtis-Yebli,78,3
6571,216,Gaston-Camara,29,3
6572,216,Matteo-Contini,15,2
6573,216,Andrea-Lazzari,10,3
6574,216,Riccardo-Maniero,19,4
